,ticker,160_0_EMA_100_EMA_21,160_0_EMA_200_EMA_21,160_0_EMA_200_EMA_50,160_0_EMA_21_EMA_9,160_0_EMA_50_EMA_9,160_262_EMA_100_EMA_21,160_262_EMA_200_EMA_21,160_262_EMA_200_EMA_50,160_262_EMA_21_EMA_9,160_262_EMA_50_EMA_9,160_583_EMA_100_EMA_21,160_583_EMA_200_EMA_21,160_583_EMA_200_EMA_50,160_583_EMA_21_EMA_9,160_583_EMA_50_EMA_9,160_874_EMA_100_EMA_21,160_874_EMA_200_EMA_21,160_874_EMA_200_EMA_50,160_874_EMA_21_EMA_9,160_874_EMA_50_EMA_9,250_0_EMA_100_EMA_21,250_0_EMA_200_EMA_21,250_0_EMA_200_EMA_50,250_0_EMA_21_EMA_9,250_0_EMA_50_EMA_9,250_262_EMA_100_EMA_21,250_262_EMA_200_EMA_21,250_262_EMA_200_EMA_50,250_262_EMA_21_EMA_9,250_262_EMA_50_EMA_9,250_583_EMA_100_EMA_21,250_583_EMA_200_EMA_21,250_583_EMA_200_EMA_50,250_583_EMA_21_EMA_9,250_583_EMA_50_EMA_9,250_874_EMA_100_EMA_21,250_874_EMA_200_EMA_21,250_874_EMA_200_EMA_50,250_874_EMA_21_EMA_9,250_874_EMA_50_EMA_9,500_0_EMA_100_EMA_21,500_0_EMA_200_EMA_21,500_0_EMA_200_EMA_50,500_0_EMA_21_EMA_9,500_0_EMA_50_EMA_9,500_262_EMA_100_EMA_21,500_262_EMA_200_EMA_21,500_262_EMA_200_EMA_50,500_262_EMA_21_EMA_9,500_262_EMA_50_EMA_9,500_583_EMA_100_EMA_21,500_583_EMA_200_EMA_21,500_583_EMA_200_EMA_50,500_583_EMA_21_EMA_9,500_583_EMA_50_EMA_9,500_874_EMA_100_EMA_21,500_874_EMA_200_EMA_21,500_874_EMA_200_EMA_50,500_874_EMA_21_EMA_9,500_874_EMA_50_EMA_9
BKX.TO,-0.78,0.0,0.0,0.0,28.884766027623165,0.0,0.0,0.0,0.0,129.38360985419803,0.0,0.0,0.0,0.0,38.52204913585988,8.64989177489175,51.428571428571445,34.285714285714285,-15.624999999999996,129.32773109243695,86.03174603174604,-0.3992901508429334,-6.521739130434775,-18.76663708961845,85.1038472642417,20.652173913043487,7.407407407407414,3.703703703703707,3.703703703703707,135.49385854420177,-4.813664596273297,27.82062459481816,-29.955357862334598,-3.2571032571032426,132.03522911962807,62.60204336580048,0.0,-38.095238095238095,-39.56043956043956,112.27887099980126,65.85365853658539,104.0,61.38461538461537,37.99999999999997,222.95617108318996,131.1479990869445,27.59259259259258,-34.25227460711331,-87.71239274465081,307.909549446288,52.69613142184501,12.105911330049224,-25.25669063681519,-13.793103448275856,275.33415551611546,162.09656050737644,91.92451071761415,24.37266292450661,-2.739726027397263,241.612201623693,194.5826218651436
X.TO,1.910000000000004,1.7114914425427767,-3.5626232741617367,0.0,1.3759860477505157,15.183102751883872,0.0,0.0,0.0,6.516284935052092,1.0846760922304086,0.0,0.0,0.0,26.39996073093733,0.0,1.9991115059973312,-4.8769867189201,-9.614975537119754,10.43296459124033,5.898129387451756,-7.629018415093623,-0.9085161696059292,-5.511009291078018,20.348997464134023,29.12812002644412,-5.718818042011405,-10.870623560343256,-19.089740095575674,24.222491943713457,2.4840511156906917,1.900239760078608,-2.9065235249455346,-10.318632397096495,52.67598485602875,12.437237192504837,-7.871767213771677,-10.028241746714494,-6.398601812782448,12.459300667093176,11.033436056132974,10.819147972792162,3.0353054166795475,-18.39246718085657,53.97103639663402,38.730280044048,94.25964226246968,77.31495109565311,0.0,86.02112878452724,93.48572721152588,3.6429851170947,0.5502662214626204,-24.06955989065172,75.29924425101387,27.74587475981529,3.7536526918283295,3.8047315629101264,-12.036713380895948,42.7523420047938,40.34494511047179
CRH.TO,4.08,-28.45101718348804,-27.875880015799623,0.0,12.352711301407671,4.27569606812923,47.88083509265776,-1.36054421768707,-1.6326530612244792,67.7106649550302,59.35125269620043,-5.763403263403262,-13.455710955710956,-13.455710955710956,37.59222156767333,5.339715056770007,0.0,0.0,0.0,2.075486536148272,0.0,-45.28748750412498,-58.04188427201158,-27.87178821476454,68.50870306324926,21.518196811775372,53.398058252427184,0.0,0.0,78.54665049484848,68.27225130890054,-71.14041514790591,-49.68891518037867,0.0,31.80130311339297,-16.399382308939074,9.05239687848381,-8.338907469342278,-8.338907469342278,424.3857628155812,572.9070367227407,24.970725487279267,-19.538010189769203,-11.074539732734785,180.7587828197626,103.825463476201,192.93118573884968,119.13043478260867,93.33333333333331,212.44231075352587,174.02613751859866,318.9641124733534,185.2508174867042,157.6473321794657,309.6469619244996,375.3160082014602,-37.48291712266361,-99.2431256198006,-88.36499705064111,467.51523830131686,596.2595551853295
POU.TO,-20.41,-1.9815994338287413,-1.9815994338287413,-7.21868365180468,38.09635339801636,25.29953849523912,1.2887893582417993,-10.92109964276729,-15.789195104902738,22.121940502983637,0.0145086921614883,18.42659984886449,16.44122889797631,0.0,26.328559719662,5.8812938476761385,0.0,0.0,0.0,6.562104309357798,0.0,0.0,0.0,0.0,21.202655367213712,25.532681429606995,7.049499277019146,-10.230178246539928,14.814814814814811,30.848033208414588,-0.306704979036887,-0.3024928761039192,23.071507122827395,5.828779599271408,93.15972713377442,26.810554311766545,17.51656355627509,-8.37018837018837,-13.071253071253066,60.363179535812,36.413315419231616,8.379473267715948,-10.56633882837686,-4.303625954137824,49.21917435391031,54.71862496583249,8.516301485881968,0.0,0.0,130.51665971959292,-18.81206147283521,68.29078911425242,65.54806794474777,69.16278390734523,191.58300122601236,75.00989250193618,60.2899925522907,40.80635308491141,43.24984728161269,139.33478923923514,81.8559178335541
ATZ.TO,0.0,-11.531190926275992,-8.655616942909763,-5.896656534954422,27.077325155288523,11.110230453093308,-10.71508858999439,0.0,0.0,13.503788303365466,-1.475344478489122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.490628666497782,-10.071281344411846,-13.675153001833191,62.30982001421682,41.49644304914062,-7.757183432776999,0.0,0.0,18.60758873407844,4.238385782414427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.78633563743652,0.0,0.0,99.44160758916196,52.09361865930555,12.97186683507162,-6.52173913043478,-7.859078590785905,31.16532401278021,-3.483331292210588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XFN.TO,4.489999999999998,-0.8035466888334694,-0.632737276478671,0.0,1.081228072075073,5.29128808123999,-2.8638090164351304,-3.2875840762595043,-3.786352368377637,8.63087467761105,7.561251601143512,0.0,0.0,0.0,-2.2161373750671585,0.9617918575154492,0.5945745076179865,-5.877103968145672,-5.555555555555548,1.867253869861536,4.69623671954504,-7.725986449406013,-7.591308352324127,-7.85160570382232,4.937932895550878,8.296796677694587,-3.452856813557272,-0.8232782659385536,-3.521336914353924,13.928690726509382,10.727447702774878,0.0,0.0,0.0,5.132260339408971,4.328124863552617,-6.763250841208817,-10.7411532435882,-4.678312260594485,8.212924505979014,1.849921921498876,-6.972993808808504,-4.853920169191087,-3.970575448382892,20.3313832399599,18.69321147756356,33.135944877082366,0.0,0.0,46.99226530251693,38.65364936719813,-17.927561319089865,-25.75079383938814,-18.90513409534133,16.534825572512204,10.96318030836398,-25.03348859271229,-8.030083468418912,0.0,19.09415017596276,10.77971374964715
BLDP.TO,-0.47,-13.664083664083664,-6.664239997573343,-22.04071969696971,52.218570939550006,27.562116289351508,29.702970297029708,-5.581395348837215,0.0,73.55371900826447,51.78571428571429,0.0,0.0,0.0,-10.555386847521676,-8.40324378492748,4.694835680751178,-2.8169014084507067,-6.103286384976521,20.783952668471013,28.125973868711043,-43.34404062090188,-72.20956720209008,-63.78800488708714,46.53820180178393,22.742297240889705,110.0,75.6,0.0,122.99298722204958,84.1929987301292,0.6237484219233065,-21.544128063465063,-32.04136563252583,-16.681609422285543,-25.49452128216383,4.694835680751178,-2.8169014084507067,-41.14285714285714,17.539352441112147,23.811680794969515,68.08875259585973,9.681451254687309,31.177199685966485,234.26132871055503,132.58203621056165,105.0087662019702,121.03627583892327,-36.84796801826639,191.26864470889157,137.91668294948877,-34.88655638085273,-2.8169014084507067,-57.64771151178917,33.399916184594325,14.37478787725122,4.694835680751178,-2.8169014084507067,-41.14285714285714,17.539352441112147,23.811680794969515
GUD.TO,1.0700000000000005,-8.283345829372507,-11.12259755362602,-10.415014644509467,3.1733789132600654,-0.5627527485062538,-2.4415055951169906,-3.458799593082399,-4.577822990844347,16.56445984555343,15.26563418897167,0.0,0.0,0.0,21.33614386761248,9.401702825707536,6.023815529432618,-1.846100759144233,-9.224229876403792,38.836928273323245,17.126035586158938,-18.02314515686348,-20.876682006791302,-11.008419391372458,0.3198439289882493,6.696713523467005,0.0,0.0,0.0,17.315639258644147,9.55012901372248,-1.4614273962596511,-0.9234828496042254,-4.749340369393145,21.435809948645407,10.857391499102029,-11.891061942129816,-24.001443001443008,-15.116279069767444,75.575738907838,42.35564553529545,-6.927094603567503,-13.068926659702935,-14.750142113983436,14.931105111063813,17.12422294880092,57.09779179810728,49.6845425867508,44.79495268138801,63.67422224992036,65.435118036924,-15.01411101171358,-48.207233859040656,-28.58187148586655,87.61023706274082,47.12380970049146,9.004359699324132,-16.046897546897547,-7.520563152848553,93.79047904216482,56.98166049355329
AGF.B.TO,-4.180000000000001,17.357346172062897,-0.7552870090634414,-0.7552870090634414,25.28862438854225,17.81396717662911,23.08998302207132,0.0,0.0,27.98387337400613,20.090141413770915,-3.753969864988607,-5.819755415881962,-2.609105868642313,1.5620184038574871,-0.261681065120556,-13.428402832415411,-10.413306451612904,-12.757056451612913,23.824322838853035,6.519080750579807,9.94373089863982,0.0,0.0,25.75510760936844,0.3554555397520822,24.91018829953973,-1.7439781406735462,-9.641358716879402,40.03931136754032,6.999612403379807,-21.539388994948357,-31.696418535956912,-27.229189638365543,5.600705750160417,-16.82865294157558,0.0,0.0,0.0,61.67335494734687,22.88361996994489,54.588573787233486,19.085124479361014,11.19834936332335,89.19985010313503,34.40401863982197,93.85026737967912,0.0,0.0,89.91060576957028,50.660273193814646,44.12608760968559,39.14715101407179,-4.822219200024175,58.69849892900797,45.723442822381614,-24.81792327997446,-47.690640698180445,-48.10350389356865,83.19354864158345,20.57155771928913
BCB.TO,5.83,6.969130028063604,0.5722999231863177,0.0,5.324154968502352,0.4548303666052229,-19.24289605135853,-17.87980824212052,-23.250803755662623,13.514451278522388,-13.753511532267057,-15.769197250111494,-12.932678376058544,-10.10953205656227,5.229585843709451,-5.256353089348939,0.0,0.0,0.0,18.75446397919888,-5.257936507936502,-8.498856450305897,-19.73523491583552,-13.263388388681529,15.800436489632986,-4.990532777296849,0.0,0.0,0.0,10.723491351857652,-1.5387530365350468,-4.070668976814218,-3.0350194552529226,-3.190661478599223,25.50114591835905,12.847328107260225,0.2728512960436625,-1.227830832196451,-11.004126547455307,82.5514355980351,44.415634453523055,-7.502717074003195,-17.165523493543358,-20.51951073517557,28.844384018635107,2.180531606679562,53.654875447151824,36.76302680686905,12.390947299882598,99.47181055708178,88.76712259513509,-19.097287811967803,0.0,0.0,15.561129016204978,13.492427604663773,-20.1386897936723,-32.635223544716325,-28.039867134053416,111.10477285224292,53.688886537903066
INE.DB.B.TO,0.0,-1.5544041450777202,-1.0413444685019126,-1.5463917525773196,2.288778427306319,1.269035532994924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5503657818287209,-1.315700960307494,-2.030303030303036,3.291643756819217,1.472494332588009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5503657818287209,-1.315700960307494,-2.030303030303036,3.291643756819217,1.472494332588009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPY.UN.TO,7.77,-2.821185340048764,-13.235828129620362,-11.304781115943106,14.980218497608218,0.4119258612089309,-12.024095842502335,-5.8083479467200565,-3.0035335689045985,5.602250930842512,-0.1842577518018857,-7.746399030095128,0.0,0.0,11.039065418239714,-14.015621623399948,-10.344800433294363,-14.976266803953637,0.0,-8.595328738322571,-2.8099021662406685,-12.429363273908288,-22.789949801950456,-27.0126122320557,18.216706911700665,7.264356525748495,-28.499827192374333,-24.40466712087085,-29.135534216431747,3.863661080816073,1.3371075811150115,-20.0762014411322,-9.411773450517114,0.0,8.421982317984885,-17.796842076019768,11.681891101970717,-0.4301080241739499,-3.030476955748161,25.528972174044007,27.81262521852511,-23.190110361625973,-40.3944962348085,-42.25478468256408,33.31119766765183,15.579571857781277,-10.151568403199146,-9.905704988942876,0.8006599582464275,23.5367737866186,-11.066652885605755,-34.01118839086855,-24.039069438431795,0.0,23.500634302488717,-8.029374557991375,41.206628093297496,-3.089463883924039,2.8712264053408454,40.469328736242616,47.247660641489375
ARG.TO,-0.19,-27.995391705069125,-15.602616544986969,-49.59495664517279,34.073375434905984,20.26541305923766,0.0,0.0,0.0,76.60714285714285,73.90128465179177,-31.117216117216127,-40.72802197802198,-105.88972431077694,12.475759534583052,-0.0732600732600943,-9.375000000000009,-24.999999999999996,-20.58823529411765,59.259259259259245,44.82758620689656,-17.43555849306015,0.0,0.0,37.09283458312063,10.21666186850556,-12.962962962962957,0.0,0.0,89.10714285714283,75.59619990602906,43.44086021505376,-3.2258064516129057,-3.2258064516129057,52.5832864163035,49.55807633226986,-21.621621621621625,-24.32432432432432,-28.2051282051282,86.23117623117622,44.82758620689656,1.2475087669831346,29.02552460438185,-24.888549723637816,124.88246972716534,78.32774750683909,199.2843320201811,-55.563186813186825,-112.98920377867746,401.5829023917259,328.63191419174325,27.68472906403941,-20.58823529411765,-27.027027027027025,199.240991416094,138.52398248949973,-20.283010067063223,-16.960609769667297,-42.37179487179486,137.6354063843891,92.26257953327404
TGZ.TO,-0.75,10.724698913748911,10.326754385964916,-1.041666666666663,26.595369747141177,21.06359649122807,5.397935365412973,-9.409622836224852,-26.196313919421524,30.45332838099059,11.403506962590946,4.918032786885243,4.918032786885243,4.918032786885243,60.95452081183513,101.4697569248163,13.461538461538463,3.84615384615385,11.538461538461531,30.254801448538327,36.538461538461526,9.302325581395348,-2.736318407960207,-22.399999999999995,35.053543131658124,21.108742004264396,28.53658536585365,14.878048780487791,0.0,42.00966084429761,20.616924138663244,-4.298984034833111,-6.298984034833106,-15.999999999999998,102.01311516171457,134.8179136192455,3.2258064516129057,-16.901408450704217,-26.027397260273965,70.28378801687873,36.538461538461526,96.04945065216305,30.937912579745717,3.1293796632385598,179.885968321326,104.81487687399522,44.39029902990298,-2.8180112170260223,0.0,74.9148721679944,26.9422650952879,3.738804076344668,-45.25238223287509,-52.00315603824376,157.89775037549217,176.84675218604076,-37.27339775115595,-53.94409309693597,-136.95166132835928,232.63747371771456,124.21284548733504
ASP.TO,0.0,-26.285714285714302,-33.24137931034482,-29.857142857142872,30.141025641025628,-31.29059829059832,7.692307692307699,0.0,-15.384615384615378,186.97130455751144,15.384615384615389,5.982905982905997,-14.141414141414137,-66.66666666666666,156.96969696969694,78.0830280830281,0.0,0.0,0.0,0.0,0.0,-3.571428571428574,-20.0,-25.714285714285705,79.63756613756608,-4.640211640211684,-7.692307692307699,0.0,0.0,189.01093159713847,-12.887112887112933,11.190476190476236,32.14285714285715,32.14285714285715,252.6839826839827,128.09523809523807,0.0,0.0,0.0,0.0,0.0,97.6023976023976,67.39964633068084,-10.001859570825104,282.97491206111886,148.4344914344914,-45.84859584859582,-64.60539460539457,-63.80952380952377,346.04015237635934,84.56745868510568,-108.502024291498,0.0,-5.555555555555546,162.2077922077922,-2.8571428571428825,0.0,0.0,0.0,0.0,0.0
GOLD.TO,0.0,-5.681818181818187,-11.36363636363636,-6.976744186046519,0.9301756134806264,0.9649702577660282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2146160962072066,3.2374941561477355,0.0,1.957409249409915,-2.991423183239033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2146160962072066,3.2374941561477355,0.0,1.957409249409915,-2.991423183239033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBB.TO,-0.8699999999999999,0.0,0.0,0.0,5.698091386834546,10.325094803893515,20.32967032967032,12.087912087912086,-5.494505494505499,8.384548794907028,0.944897126928154,27.95508838987099,0.0,0.0,75.6279423041496,-14.156495926364885,-14.752321981424156,-17.072829131652643,-5.88235294117646,25.037593984962413,13.813813813813828,17.55767950950824,-1.155770782889428,-0.5843422114608559,13.12461900991307,16.39930278638538,14.962132207415207,12.74817655462815,-12.358974358974372,38.32334740300523,15.666529270796506,54.24622172684696,-5.519366664895599,3.5389610389610224,138.9886374880288,39.428305200044974,-11.36363636363636,-14.583333333333334,0.0,30.59314954051797,14.863377957087868,81.49886877828052,38.76696832579184,21.691176470588218,78.55826297225181,86.10467768774363,11.301754446460713,12.232415902140673,-37.11340206185568,189.34594015065744,58.21182736690904,43.02089719711176,-101.60495162727145,-129.1694404804161,273.2214400770859,103.02451335197526,17.297952198952338,25.13793306178527,0.0,168.90534800398328,92.51289948818837
BIP.UN.TO,10.739999999999998,-5.706886362701932,-3.708312511604931,0.0,5.861130872237814,-5.887336045597128,-8.704205577748798,-19.6973139442276,-6.615343624285087,11.299777103058371,-2.6276417622311232,0.0,0.0,0.0,15.735407088841567,0.0,2.619512330170332,-1.197014280473926,-0.811860218849278,4.805226788903521,1.8743855211715776,-24.16104727298669,-33.51445347395329,-24.83779788071656,15.155248701802602,-3.62467022979228,6.345535267209823,0.0,0.0,8.250007437852208,-5.116814710200401,-5.329833738321783,-5.888676604856963,-6.579011910576887,37.20732581028009,2.5600301716348217,20.39225713239724,-1.0014579283532208,-3.004663056558349,28.82825839013769,27.007628670296032,-21.375725055129838,-32.73746531024412,-30.78378993175552,39.34965474439616,4.551707650446001,76.25649913344887,0.0,0.0,76.14084828689049,36.9621001359298,-5.540290540519654,-25.636211049674777,-16.70654342200661,65.15310342706073,0.8580126409202826,31.71829529341435,-0.5165289256198421,-0.5165289256198421,49.6324269214594,31.804609185996664
LGO.TO,0.0,31.661442006269592,15.499825844653436,-16.47058823529412,121.6374269005848,92.38381950932558,0.0,0.0,0.0,114.91057258345457,55.72093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.69565217391306,89.1304347826087,0.0,119.70499666025884,126.5108036363097,-26.916666666666668,-30.39855072463767,-45.55555555555556,148.59241455101082,59.50461817582055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.3023735810114,343.17067736185373,-12.50000000000001,241.79396871501055,217.0639334153531,-106.3248792270531,-91.46581187387504,-90.4139393717775,176.91053631505204,60.87633281912468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDI.TO,-2.26,0.0,0.0,0.0,-19.27750203905993,-8.912374760448794,-3.015681544028951,-7.355650305787518,-3.4981905910735724,12.434763294380591,0.66838532873762,-22.428493481578418,-6.92949472432676,-12.132061212922729,22.03250775043027,0.1783328372025785,5.311428657143336,2.5236593059936934,-9.936908517350156,-2.2936046517901767,-3.820367204911429,-10.74642259639812,-14.12871747509604,-17.966747772156147,5.146719744983079,3.504691879446588,0.1823251823251879,-9.561245882000614,-36.16274992878219,21.448355166329858,-5.189510915616347,9.05351396377234,-2.491376501697601,0.0,90.83199529657254,49.43209680817832,-19.25616694831792,-34.24030794916276,0.0,20.74597759647433,17.084249095400466,-15.07568103760592,-25.32435676995401,-32.86467650831518,15.907576867854075,26.54381521380656,-24.90595838989093,-28.52293241075098,-48.84940000681003,33.42625635243994,-7.9245782717638145,15.779103157957056,0.79939235766183,-10.831141459335656,135.59938182818763,51.8143529540992,-44.260465137311385,-47.85027150299232,0.0,76.616659418716,9.493251140085214
EFN.DB.A.TO,3.4000000000000057,-1.4583333333333393,-1.5175300889586634,-2.094736842105258,4.514521780580738,2.783041777445766,1.0111430889442192,-0.2546796958659074,0.8087162744597488,6.538480671267538,-0.563773520340687,-1.5151515151515151,-2.0202020202020203,-3.0303030303030303,4.613557100328824,2.4519650304619303,0.0,0.0,0.0,1.2991524793370404,-1.0785020198711703,0.4160737854668291,0.0,0.0,8.593961103651141,5.979107159626369,1.614104939040763,0.0,0.0,9.49850640569798,5.603921515226309,3.0735138259948087,1.002023316311789,-0.3702981874878147,12.896370951337234,2.358067289256532,0.0,0.0,0.0,1.2991524793370404,-1.0785020198711703,7.09784642548017,5.445152268609456,1.8357350240819792,24.09706621064071,21.126429049229667,7.693213483751784,7.29275970619098,6.663168940188887,19.506495873594798,14.51188771866876,4.770796377555783,3.962703962703962,1.1518324607329784,19.2755049722401,3.859432993568615,0.0,0.0,0.0,1.2991524793370404,-1.0785020198711703
CIA.TO,-0.3299999999999999,-6.445161290322587,-14.509677419354832,-19.61311475409836,21.53523935139161,7.245391600000847,1.0869565217391313,1.0869565217391313,1.0869565217391313,35.66833960772243,11.888266323048928,-38.354978354978336,-74.60317460317461,0.0,-1.864483342744229,11.864295125164697,-25.41666666666667,-53.33333333333334,0.0,67.54084967320262,25.35941999177292,-9.521130282570653,-18.325062034739453,-35.55555555555557,29.5518669785582,8.861513571987526,-27.494311618300863,-18.08510638297874,-19.780219780219785,43.07071310189382,-8.05848793587725,-16.666666666666664,-22.222222222222225,-5.555555555555561,-23.25326540018964,34.408944792812065,0.0,0.0,0.0,67.54084967320262,77.0821090674032,-19.33344956370677,-26.742136375417484,-19.712804148384546,81.32752590561489,38.66191290284385,0.0,0.0,0.0,400.0153958026716,338.0152925819319,-33.1359649122807,-31.76470588235297,0.0,50.40391677092446,44.613811735295165,63.82978723404255,56.33986928104574,0.0,130.7678000278125,116.64719041909284
MIC.TO,3.640000000000001,-15.05893003700524,-10.57466682385132,-18.87783178569733,1.3096052400173803,-2.054666928596696,0.0,0.0,0.0,17.019776034120472,26.538586779550627,7.813129279097872,2.174788562223128,0.0,19.35950366905641,19.97583568264197,-5.128205128205124,-11.499118165784838,-10.92077087794432,3.593067911114128,0.9768588491087034,-32.82805241571192,-41.083665963004734,-7.766935803550949,7.850679781961816,1.0724094564243671,1.281287246722287,-3.6133122028526055,-7.171437365343176,31.491022361807943,34.92164167215206,8.823274647015886,-6.938700683365028,-3.713629402756504,61.3783082920609,46.16200864955032,-9.858070245893693,-5.9297219192984665,-14.85484281332396,35.924725738786506,20.31316788634631,-26.63984189175659,-12.469595133366678,1.1045780100658018,40.221144928722005,33.71125915951797,19.914351651077855,-1.74588482898643,0.0,101.24695264528285,87.99475595532772,1.281390709485594,-10.416533968216871,1.076285318657158,108.37256155009766,66.7072697332607,-5.479100948170375,-14.067757104374513,0.0,75.94699013413896,16.121066624927064
CEE.TO,0.4600000000000001,9.661835748792258,4.830917874396129,3.3816425120772875,-15.814586911612103,16.922902780700458,0.0,0.0,0.0,-7.145758976810734,-1.1643810660959035,-13.768115942029,-13.768115942029,-13.768115942029,53.73880864034904,23.82693504196081,-11.034506597702649,-53.51244833221186,-78.37749133697395,27.663958703562667,18.800064149637464,8.296674860913434,4.483115538879531,-18.352059925093624,16.482144194102844,33.481534207791206,-10.162491598742989,-13.018511569731093,-17.412988623193385,1.0510015583168348,2.8484785580443504,0.0,0.0,0.0,87.7338934593501,80.5317835937577,-29.72022979308904,-40.36069290641891,-13.829787234042568,87.289798378496,32.46075164330566,-0.3947918434658728,-9.826129759407472,-30.75658927242236,32.34167808472481,65.13442803846449,5.706572769953068,-11.080744717861512,-6.060606060606066,80.03261980863874,49.37028550962291,-34.78464499502367,0.0,0.0,168.6582764201836,102.3812553931755,-6.613223767200022,7.364625818811041,-34.72222222222222,130.51435539899617,85.43376244806339
SCY.TO,0.0399999999999999,0.0,0.0,0.0,-8.514492753623173,-18.452380952380945,-35.218702865761685,-35.218702865761685,-37.17105263157895,6.060606060606049,-14.215686274509784,0.0,0.0,0.0,34.907120743034056,-12.181372549019615,9.090909090909086,0.0,-16.66666666666666,48.809523809523846,41.55844155844157,-9.707602339181296,-26.374269005847975,-15.55555555555557,55.92995169082127,4.784633151506199,-19.4875394875395,-12.586010480747351,8.744588744588736,73.1866047655521,11.437893247103766,-11.111111111111107,-39.40058479532163,-25.000000000000007,88.65892449483783,-6.625816993464056,0.0,0.0,0.0,37.69841269841273,100.3968253968254,44.68333666282583,-16.19054320292708,-17.03493265993267,154.8117822831782,70.70394775503135,45.82282913165263,63.92025089605736,0.0,159.00310905672686,105.38244126479417,-95.43926661573722,-122.71167557932266,-166.624649859944,189.99370082961417,102.83963585434174,0.0,0.0,0.0,37.69841269841273,100.3968253968254
ACO.X.TO,-0.9600000000000009,2.3538156590683914,-10.359148997654792,-11.86759112260248,13.919759524564272,5.407315998673775,-0.330988151477247,-0.330988151477247,-1.674518535933631,10.108201819807014,5.576834810770326,0.0,0.0,0.0,27.802645197474696,24.204545454545443,-12.0516571915678,-11.918124353169729,0.0,2.9518195696477365,-7.376514817071007,0.4633944379341498,-8.307248858850002,-13.394756704080068,19.8217596334242,7.162767045939198,-3.883071553228624,-2.5741710296684266,-4.426515481901442,18.415538488370814,10.86653053790424,0.0,0.0,-9.5059520819043,30.37590772521434,23.950191963346672,-29.59800534043224,-28.95182576329097,-22.742364944421364,2.999786998071093,-26.981877055488003,5.209076806238684,-2.478408748476551,6.112637362637367,35.942906065615496,16.58425195137995,0.2021305680531093,3.561974843522284,10.462231398754533,60.1973899468451,43.75037198637552,-3.904118168185688,-7.491894361892054,2.6974016782933985,25.435220404233476,22.449614568299463,0.5791730670701294,-8.809824337883368,-10.114731539875493,28.631382565828986,-3.6286111467669913
KMP.UN.TO,0.0,0.0,0.0,0.0,-4.97611055299167,-1.5518311607697084,-4.696840307429538,-5.038428693424422,-4.440649017933386,20.71118675846038,7.30508474576272,5.413385826771661,0.0,0.0,14.234148632231427,10.107948969578027,0.0,0.0,0.0,0.0,0.0,-0.5339435545385224,-0.5339435545385224,-0.5339435545385224,11.400897640348674,20.144877788485395,-7.243816254416964,-5.078809106830123,-0.4355400696864018,19.239797330778693,8.423992256838485,20.374449339207043,0.0,0.0,29.044676847266825,26.48709315375981,0.0,0.0,0.0,0.0,0.0,-15.961878567993868,-8.571144471177053,-12.364941570718326,35.11387365120053,28.604845562005615,19.9975983567299,0.0,0.0,47.33729013025653,39.77062686797991,20.374449339207043,0.0,0.0,29.044676847266825,26.48709315375981,0.0,0.0,0.0,0.0,0.0
YGR.TO,-2.98,-3.703703703703703,-3.703703703703703,-3.174603174603169,19.89066360494113,35.0980129589507,0.0,0.0,0.0,8.996976320407018,32.053595582331056,-21.09090909090908,-21.09090909090908,-16.636815920397993,33.451628878777626,8.739495798319304,30.47619047619048,2.8571428571428594,5.714285714285719,52.92166926642594,47.31875894709559,6.804123711340209,-3.711340206185562,-15.90457256461232,40.67834427284687,32.178791239033856,0.0,0.0,0.0,22.41096506966033,47.601514009054725,1.4084507042253531,5.633802816901398,2.8169014084507067,95.63631207106567,16.901408450704224,32.09150326797386,0.0,0.0,99.81882015526875,65.52273061490304,0.0,0.0,0.0,64.10646439579762,78.73846938954607,0.0,0.0,0.0,192.23113269619745,330.4073399501539,41.23031077054065,22.54422396554375,0.0,217.8232353391012,88.36009346863113,38.32282471626734,0.0,0.0,107.90155416242372,71.77507583066289
